1010214;Timexpat Business Enterprise;4;;;;www.se.com;85, Old Abeokuta Road, Isale-Oja, Agege;23401;Lagos;Lagos;nigeria;
1010215;Tranos Contracting;4;;;;www.se.com;Plot D, Block 7, Industrial Crescent,;234;Ilupeju;Lagos;nigeria;
1010216;Triton Engineering Limited;4;;;;www.se.com;10 ladipo oluwole street, off Adeniyi jones avenue, Ikeja;100282;Ikeja;Lagos;nigeria;
1010217;Western Power Solution;4;;;;www.se.com;Arena Shopping Complex, Oshodi;100261;Oshodi;Lagos;nigeria;
1010218;Zomak Electrical Products Company Limited;4;;;;www.se.com;Block 5 SHOP 53, Alaba Internationla Limited;23401;Lagos;Lagos;nigeria;
1010219;Zymanac Enterprise;4;;;;www.se.com;F793, Alaba International Market, Ojo Lagos;102101;Ojo;Lagos;nigeria;
1010220;CASBEL LIMITED;4;;;;www.se.com;6 Ameen street Abule-Oja, Yaba;NG;Lagos;Lagos;nigeria;
1010221;Celecon International Agency;4;;;;www.se.com;Shop F1302, Alaba International Market.;23401;Lagos;Lagos;nigeria;
1010223;De Moore Link Limited;4;;;;www.se.com;55, Oroyinyin Street, Idumota, Lagos Island.;23401;Lagos Island;Lagos;nigeria;
1010224;Divine Point Investment;4;;;;www.se.com;1st floor, 35 Ojo Giwa Street, Jankara Lagos Island;101001;Lagos Island;Lagos;nigeria;
1010225;E.E Obilywise International Company;4;;;;www.se.com;Shop F815,Alaba International Market;23401;Lagos;Lagos;nigeria;
1010226;Emma Lights & Power;4;;;;www.se.com;48, Idoluwa Street Lagos Island;100221;Lagos Island;Lagos;nigeria;
1010227;Benotek Engineering Limited;4;;;;www.se.com;Triple Oak Plaza, Peter Odili Road Extension,;500211;Port Harcourt;Rivers;nigeria;
1010229;CASBEL LIMITED;4;;;;www.se.com;6 Ameen street Abule-Oja, Yaba;NG;Lagos;Lagos;nigeria;
1010232;GREENPEG NIGERIA LTD;4;;;;www.se.com;PLOT 296A, ADEYEMO AKAPO STROMOLE GRA, IKEJALAGOS;0000;LAGOS;;nigeria;
1010235;Tekniteed;4;;;;www.se.com;Lagos;234;Lagos;Lagos;nigeria;
1010236;Tranos Contracting;4;;;;www.se.com;Plot D, Block 7, Industrial Crescent,;234;Ilupeju;Lagos;nigeria;
